Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.4-14.211.0.101-0-0-0,134.221.96.4,0,14.211.0.101,0,0,24/01/2023 11:45:04 AM,646594,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0931310838022004,646594.0,0.0,646594.0,646594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5465655419011002,1.5465655419011002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-151.35.0.101-0-0-0,134.221.96.7,0,151.35.0.101,0,0,24/01/2023 11:45:07 AM,94842924,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052718745786454246,2.3710731E7,5264085.268195858,2.8919007E7,1.8578585E7,6.5923917E7,2.1974639E7,4845802.097844174,2.7523888E7,1.8578585E7,0,0,0,0,0,0,0,0,0,0,0,0.042174996629163394,0.010543749157290849,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,2.3710731E7,5264085.268195858,2.8919007E7,1.8578585E7,No Label
134.221.96.7-151.35.0.32-0-0-0,134.221.96.7,0,151.35.0.32,0,0,24/01/2023 11:45:07 AM,94871409,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07378408388558876,1.58119015E7,1.0348508062082356E7,2.7184689E7,204806.0,7.2160144E7,1.44320288E7,1.0935454214489205E7,2.7184689E7,204806.0,0,0,0,0,0,0,0,0,0,0,0,0.06324350047336179,0.010540583412226965,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,204806.0,0.0,204806.0,204806.0,1.89333206E7,7796800.299154346,2.7184689E7,6284098.0,No Label
134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,24/01/2023 11:45:13 AM,55980021,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053590547956386084,2.79900105E7,7748643.692549329,3.3469129E7,2.2510892E7,3.3469129E7,3.3469129E7,0.0,3.3469129E7,3.3469129E7,0,0,0,0,0,0,0,0,0,0,0,0.035727031970924056,0.017863515985462028,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.79900105E7,7748643.692549329,3.3469129E7,2.2510892E7,No Label
134.221.96.7-151.35.0.104-0-0-0,134.221.96.7,0,151.35.0.104,0,0,24/01/2023 11:45:30 AM,33670537,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05939911204861389,3.3670537E7,0.0,3.3670537E7,3.3670537E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029699556024306944,0.029699556024306944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.3670537E7,0.0,3.3670537E7,3.3670537E7,No Label
192.168.52.188-224.0.0.251-5353-5353-17,192.168.52.188,5353,224.0.0.251,5353,17,24/01/2023 11:44:46 AM,99932846,5,1,305.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,0.0,3.6624594880446018,0.06004031947614101,1.99865692E7,111237.20477744848,2.006174E7,1.9803223E7,8.0129623E7,2.003240575E7,49916.8528279776,2.006174E7,1.9958014E7,0,0,0,0,0,0,0,0,0,40,8,0.05003359956345084,0.010006719912690169,61.0,61.0,61.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.16666666666667,61.0,61.0,0,0,0,0,0,0,5,305,1,61,-1,-1,5,0,0,0,0,0,1.99865692E7,111237.20477744848,2.006174E7,1.9803223E7,No Label
